candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_remarks,state,year,winner,so_do,age,address,profession,spouse_profession,party_eci
JAWAID KARIM,http://myneta.info/bih2005/candidate.php?candidate_id=1381,Gaya Town,NLP,0,Others,12607000,0,12607000,232,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Majhar Hussain,48,New Karimganj Gaya,,,National Loktantrik Party
JAWED IQBAL ANSARI,http://myneta.info/bih2005/candidate.php?candidate_id=34,Banka,RJD,0,Doctorate,4311659,265363,4046296,156,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,IQBAL ANSARI,41,DIST BANKA,,,Rashtriya Janata Dal
JAY PRAKASH URAON,http://myneta.info/bih2005/candidate.php?candidate_id=905,Kasba,BSP,0,8th Pass,768000,0,768000,138,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Late Daso Urav,47,"CORT STATION, POST.- PURINA, THANA.- K. HAR, District - Sheikhpura",,,Bahujan Samaj Party
JEETENDRA KUMAR RAI,http://myneta.info/bih2005/candidate.php?candidate_id=396,Marhaura,JD(U),0,Graduate,3445500,273282,3172218,39,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,YADU BANSHI RAI,26,"MUHALLA LAL BAZAR, PO. CHAPRA DIST SARAN",,,Janata Dal (United)
JHAREE LAL DAS,http://myneta.info/bih2005/candidate.php?candidate_id=697,Hayaghat,BSP,0,Graduate,704000,0,704000,92,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Ramfal Das,79,"Hayaghat , District - Darbhanga",,,Bahujan Samaj Party
JITAN RAM MANJHI,http://myneta.info/bih2005/candidate.php?candidate_id=135,Barachatti,JD(U),3,Graduate,250000,0,250000,236,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,true,LATE RAMJEET RAM MANJHI,59,BIHAR GAYA,,,Janata Dal (United)
JITENDRA BHARTI,http://myneta.info/bih2005/candidate.php?candidate_id=511,Bagha,BSP,0,Post Graduate,271500,0,271500,2,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Late. Swami Nath Ram,36,"vill-rampur post-rampur,dist-West Champaran",,,Bahujan Samaj Party
JITENDRA KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1770,Bikram,SP,0,Graduate,5000,0,5000,194,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Ram Dahin Yadav,26,"Vill.Post. Ajwan P.S. Naubatpur, Dist. Patna",,,Samajwadi Party
JITENDRA KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=277,Asthawan,JD(U),0,Doctorate,2417000,0,2417000,175,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,true,Ayodhya Prasad,32,"DHARAMPUR,POST OFFICE.-UTTARTHU, P.S-BIND",,,Janata Dal (United)
JITENDRA KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1803,Mokameh,IND,0,12th Pass,16000,0,16000,183,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Ramesh Prasad,25,"Vill.Aunta, PS.Hathridah",,,Independent
JITENDRA KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1383,Gaya Town,IND,0,Graduate,11000,0,11000,232,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Badri Prasad,27,"Makhlohtganj, Thana Kothavali, Po.Arnas, Gaya",,,Independent
JITENDRA KUMAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1232,Buxar,SSD,0,10th Pass,405000,0,405000,201,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Dwarika Singh,27,"Vill.Sondhila, PO.Sondhila, PS.Buxar (M), Dist.Buxar",,,Shoshit Samaj Dal
JITENDRA KUMAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=604,Chapra,BSP,1,12th Pass,139400,0,139400,41,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Birendra Singh,46,"Katara, Baradari, District - Saran",,,Bahujan Samaj Party
JITENDRA MANDAL,http://myneta.info/bih2005/candidate.php?candidate_id=1279,Manigachhi,IND,1,10th Pass,143000,0,143000,84,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Chhote Lal Mandal,32,"Shairpur P.S.Sakatpur ,Dist Darbhanga",,,Independent
JITENDRA PANDEY,http://myneta.info/bih2005/candidate.php?candidate_id=1952,Baniapur,IND,0,Graduate,700860,100000,600860,36,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Anirudha Pandey,31,Gram.Post.Chorovi Dahniyapur Saran,,,Independent
JITENDRA PRASAD,http://myneta.info/bih2005/candidate.php?candidate_id=1691,Asthawan,SAP,0,8th Pass,134000,0,134000,175,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Devendra Prasad,33,"Village Punha, PS.Rahui, Dist.Nalanda",,,Samata Partu
JITENDRA PRASAD YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=1160,Colgong,SP,0,10th Pass,351000,0,351000,148,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Dasu Gop,38,"Gram & Post Sabour, Dist. Bhagalpur",,,Samajwadi Party
JITENDRA RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1379,Gaya Mufassil,IND,0,Literate,185000,0,185000,231,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Ram Bali Ram,23,"Gr.Puna Kala, Po.Lodhapur, Thana Paraiya, Dist.Gaya",,,Independent
JITENDRA YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=1643,Gaighatti,CPI(ML)(L),0,Graduate,376500,0,376500,61,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Chandeshwar Yadav,31,"Vill.Jagania, Post.Tharma, P.S. Gayaghat, Dist. Muzaffarpur",,,Communist Party of India (Marxist-Leninist) (Liberation)
JIWACHH MANDAL,http://myneta.info/bih2005/candidate.php?candidate_id=654,Jokihat,BSP,0,5th Pass,150000,5000,145000,132,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,FUDAN MANDAL,47,"RAMPUR KODARKATTI, P.S+DIST - ARARIA BIHAR",,,Bahujan Samaj Party
JUGAL RAVIDAS,http://myneta.info/bih2005/candidate.php?candidate_id=817,Nawada,BSP,0,10th Pass,100000,0,100000,239,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Kisun Ravidas,31,"PICHAURI,Nawada ,  District - Nawada",,,Bahujan Samaj Party
JYOTI,http://myneta.info/bih2005/candidate.php?candidate_id=80,Sahar,INC,0,Doctorate,4939409,599053,4340356,206,SC,NA,NA,,true,false,Female,,,,,,Bihar,2005,false,Kashinath,49,"VILLAGE.- RUKUNPUR, POST.- P.V.COLLEGE, DISTT.- PATNA",,,Indian National Congress
JYOTI KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1869,Purnea,IND,0,12th Pass,0,0,0,139,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Subhash Chandra Thakur,26,"Jai Prakash Nagar, P.S. K Hat, Dist. Purnea",,,Independent
JYOTI RASHMI,http://myneta.info/bih2005/candidate.php?candidate_id=1890,Dehri,IND,0,Literate,1860165,0,1860165,217,GEN,NA,NA,,false,false,Female,,,,,,Bihar,2005,false,Pradeep Kumar Joshi,27,"Triguri Dehri, Dhamtaha Mohalla, Po. & P.S. Dehri, Dist. Rohtas Bihar",,,Independent
JYOTISH KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1557,Alamnagar,IND,0,Graduate,56000,0,56000,123,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Dinesh Parsad Mehta,28,"At.and Po.Malldeha, PS.Barhara, Dist.Purnia",,,Independent
KAILASH KUMAR SAH,http://myneta.info/bih2005/candidate.php?candidate_id=1603,Madhubani,SP,0,Post Graduate,429732,0,429732,78,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Lakshmi Prasad Sah,50,"Kirtan Bhawan Road, Ward No.13, Madhubani, Po.and PS.and Dist.Madhubani",,,Samajwadi Party
KAILASH MANDAL,http://myneta.info/bih2005/candidate.php?candidate_id=1876,Rupauli,IND,0,12th Pass,27000,0,27000,124,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Bal Gobind Mandal,50,"Vill. Singhiyan Sunder, Post Durgapur, P.S. Bhawanipur",,,Independent
KAILASH RAJAK,http://myneta.info/bih2005/candidate.php?candidate_id=1485,Kadwa,IND,0,12th Pass,10000,0,10000,143,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Makund Lal Rajak,31,"Vill. 161 Salmari, Post & P.S.Azam Nagar, Dist. Katihar",,,Independent
KAILASH RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1748,Rajauli,IND,0,Literate,105000,0,105000,240,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Jagan Ram,51,"Gr.Khumriya Tant, Rajauli, Dist.Nawada",,,Independent
KAILASH RAY,http://myneta.info/bih2005/candidate.php?candidate_id=1678,Paru,IND,0,5th Pass,39000,0,39000,53,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Hardeep Ray,51,"Vill.Vodhpur Kodaria ,P.S.Kulhari (Turala O.P) Muzaffarpur",,,Independent
KAIMUDDIN,http://myneta.info/bih2005/candidate.php?candidate_id=1298,Dhaka,MUL,0,5th Pass,365000,0,365000,14,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,P.Hajrat,32,"Gr.Sishani, Po.Kundva, Chainpur, East Champran",,,Muslim League Kerala State Committee
KALAMUDIN,http://myneta.info/bih2005/candidate.php?candidate_id=1290,Adapur,AJVD,0,Literate,487500,0,487500,13,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Amanulah,37,"Gr.Pakhi, Po.Andara, Thana Adapur, Dist.East Champran",,,Akhil Jan Vikas Dal
KALAWATI DEVI,http://myneta.info/bih2005/candidate.php?candidate_id=1593,Laukaha,IND,0,Illiterate,5401000,0,5401000,82,GEN,NA,NA,,false,false,Female,,,,,,Bihar,2005,false,Deo Narayan Mandal,40,"Vill. Murarpatti, Po. Persahi, P.S. Khunane, Dist. Madhubani",,,Independent
KALIKA  SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1216,Shahpur,IND,1,Graduate,200000,45000,155000,199,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Daroga Singh,41,"Amrai Nawad, P.S. Bihiya, Dist. Bhojpur",,,Independent
KALIM AKHTAR,http://myneta.info/bih2005/candidate.php?candidate_id=700,Harsidhi,BSP,2,8th Pass,962000,432200,529800,19,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Eknuddin,27,"Verkurash, Thana-Paharpur,dist-East Champaran",,,Bahujan Samaj Party
KALU LAL,http://myneta.info/bih2005/candidate.php?candidate_id=1538,Kishanganj,IND,0,8th Pass,50000,0,50000,122,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Lanju Lal,32,Gram.Baharo Station Jilla.Kishanganj,,,Independent
KALYAN MITRA,http://myneta.info/bih2005/candidate.php?candidate_id=1470,Barari,IND,0,Graduate,605666,50000,555666,141,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Hari Lal Mahto,33,"Vill & Po. Chandpur A.G. Bazar, P.S. Falka, Dist. Katihar",,,Independent
KAMAL DEO CHAUPAL,http://myneta.info/bih2005/candidate.php?candidate_id=524,Bakhri,BJP,1,5th Pass,543750,0,543750,109,SC,NA,NA,,false,true,Male,,,,,,Bihar,2005,false,Late Prem Das Chopal,44,"Rampur Aloli, Khagdiya, District - Begusarai",,,Bharatiya Janata Party
KAMAL KISHORE PRASAD,http://myneta.info/bih2005/candidate.php?candidate_id=1705,Harnaut,IND,0,12th Pass,155291,0,155291,182,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Brahamdeo Mahto,44,"At.Dhamuli Dih, Po.Bena, PS.Bena, Nalanda",,,Independent
KAMALA PRASAD SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1902,Karakat,SAP,0,10th Pass,55000,0,55000,207,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Dhartinath Singh,50,"Vill.and Po.Amiyawar, PS.Nasriganj, Dist.Rohtas",,,Samata Partu
KAMALA PRASAD SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=947,Taraiya,BSP,0,Post Graduate,13653442,3720890,9932552,38,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,SARYUG SINGH,49,"VILLAGE.-AKUCHAK, POST-RAJDHANI, THANA-TARAIYA, District - Chapra (Saran)",,,Bahujan Samaj Party
KAMALESHWAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1677,Paru,IND,0,10th Pass,129872,0,129872,53,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Mahedra Singh,35,"Manain Post.Manain ,P.S.Sahaebganj ,Jilla.Muzaffarpur",,,Independent
KAMATA SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1886,Dehri,CPI(ML)(L),0,8th Pass,9200,0,9200,217,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Laxman Singh,27,"Vill. Shankarpur, PO. Akodi Gola, Dist. Rohtas",,,Communist Party of India (Marxist-Leninist) (Liberation)
KAMESHWAR MAJHI,http://myneta.info/bih2005/candidate.php?candidate_id=2095,Raghunathpur,IND,0,10th Pass,82000,0,82000,34,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,KANAYA MAJHI,27,"GR.NAWALPUR, PO.BADRAS, THANA HUSSAINGANJ, DIST.SIWAN",,,Independent
KAMESHWAR PANDEY,http://myneta.info/bih2005/candidate.php?candidate_id=882,Ramnagar,LJP,2,10th Pass,4498411,676757,3821654,3,GEN,NA,NA,,true,true,Male,,,,,,Bihar,2005,false,Madan Mohan Pandey,NaN,"krischan quatar, Ward no.-8, Post and Thana-SOTIYA, District - West Champaran",,,Lok Janshakti Party
KAMESHWAR PD. SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=2013,Sheohar,IND,0,Literate,0,0,0,66,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Raghu Nath Singh,43,"Gr.and Po.Sonoul, Sultan, Thana Puranihiya, Dist.Sitamal",,,Independent
KAMESHWAR PRASAD,http://myneta.info/bih2005/candidate.php?candidate_id=1452,Bhabhua,SP,0,Graduate,70000,100000,-30000,212,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Shiv Narayan Choudhary,40,"Bhabhua Ward No. 08, Po. & P.S. Bhabhua",,,Samajwadi Party
KAMESHWAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1985,Masrakh,IND,2,10th Pass,32939310,2283000,30656310,37,GEN,NA,NA,,true,true,Male,,,,,,Bihar,2005,false,MANEJAR SINGH,47,"VILLAGE -MASRAKH,GOPALPARI,POST-MASRAKH,DIST-SARAN",,,Independent
KAMESHWAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=641,Dinara,INC,0,12th Pass,2792837,0,2792837,209,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,Late Rama Singh,68,"VILLAGE.- MADENIPUR, Dinara , District - Rohtas",,,Indian National Congress
KAMLA PRASAD,http://myneta.info/bih2005/candidate.php?candidate_id=1716,Nalanda,IND,0,10th Pass,750000,0,750000,178,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Bhagwat Lal,51,"Village and PO.Jagdishpur, Tiwri",,,Independent
KAMLESH PRASAD,http://myneta.info/bih2005/candidate.php?candidate_id=875,Siwan,BSP,0,12th Pass,15500,0,15500,29,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Gopal Prasad,28,"VILAGE AND POST- BHAVRASHPUR, THANA-ANDAR,Siwan , District - Siwan",,,Bahujan Samaj Party
KAMLESHWARI MAHTO,http://myneta.info/bih2005/candidate.php?candidate_id=775,Kishanganj,BSP,0,12th Pass,664951,49752,615199,122,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Shri Ramdeo Mahto,37,"Vill-Gangora,Thana-Bihariganj,Dist-Madhepura",,,Bahujan Samaj Party
KAMLI MAHATO,http://myneta.info/bih2005/candidate.php?candidate_id=44,Begusarai,CPI,0,Graduate,1089,0,1089,105,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Late Ram Khelawan Mahato,44,"Village - Akhtiyarpur, Rajora, P.O. Rajora, Distt. Begusarai",,,Communist Party of India
KAMOD RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1336,Raxaul,IND,0,10th Pass,50000,0,50000,10,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,JAGDEV RAM,29,"GR.RATANPUR,PO.HARDIAY,TANA RAXAUL",,,Independent
KAMRUL HAQUE,http://myneta.info/bih2005/candidate.php?candidate_id=2091,Raghunathpur,SP,1,Literate,400175,0,400175,34,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Dil Mohamad,61,"Gr.MO.Chandbara Soda, Godam Chowk, Po.and Dist.Muzafferpur",,,Samajwadi Party
KANT LAL RISHI,http://myneta.info/bih2005/candidate.php?candidate_id=334,Banmankhi,RJD,0,Literate,54408,0,54408,126,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,TINKODI RISHI,57,VILL & PO AURAHI GOVIND PUR VIA BANMANKHI DIST PURNEA,,,Rashtriya Janata Dal
KAPIL DEB KAMAT,http://myneta.info/bih2005/candidate.php?candidate_id=237,Babubarhi,JD(U),1,8th Pass,7238506,25000,7213506,77,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,true,ANORKI KAMAT,55,DIST MADHUBANI,,,Janata Dal (United)
KAPIL DEO PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=2036,Majorganj,IND,0,Literate,0,0,0,69,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Parichhan Paswan,32,"Vill. Rampur, P.S. Mejorganj, Dist. Sitamarhi",,,Independent
KAPIL DEO ROY,http://myneta.info/bih2005/candidate.php?candidate_id=1041,Narpatganj,SAP,0,10th Pass,1872714,253894,1618820,128,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Shivnandan Roy,45,"Village Nalhpur, PO.Nathapur, PS.Narpatganj, Dist.Araria",,,Samata Partu
KAPIL DEW,http://myneta.info/bih2005/candidate.php?candidate_id=2072,Darauli,SP,0,Post Graduate,580000,25000,555000,31,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Ram Lochan Yadav,45,"Gr.Khont, Po.Kevathliya, Dist.Siwan",,,Samajwadi Party
KAPILDEO CHAUDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=1719,Rajgir,IND,0,Post Graduate,902000,80000,822000,177,SC,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,Medho Chaudhary,31,"Gr.Pinpra, Po.and PS.Govindpur, Nalanda",,,Independent
KAPILDEO MANDAL,http://myneta.info/bih2005/candidate.php?candidate_id=1448,Jhajha,IND,0,Graduate,247500,0,247500,160,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Tarni Mandal,39,"Vill.Khutouna, Po.Damari, PS.Khaira, Dist.Jamui",,,Independent
KAPILESHWAR LAL,http://myneta.info/bih2005/candidate.php?candidate_id=1820,Patna Central,IND,0,Post Graduate,620000,320561,299439,189,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,Sidheshwar Lal,53,Bahadurpur Housing Coloney Patna,,,Independent
KARU MANJHI,http://myneta.info/bih2005/candidate.php?candidate_id=1362,Bodh Gaya,IND,0,Literate,271250,0,271250,235,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Videshi Manjhi,40,"Gr.Padriya, Po.Padriya, Thana Magadh Viswavidayala, Bodh Gaya, Dist.Gaya",,,Independent
KARU RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1724,Gobindpur,IND,0,Literate,393000,0,393000,241,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Surhan Ram,28,"Gharoti Road, Nawad",,,Independent
KARU RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1740,Nawada,IND,0,5th Pass,660000,0,660000,239,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Kashi Ram,49,Gr.Masthanganj Nawada,,,Independent
KASHI GOPE,http://myneta.info/bih2005/candidate.php?candidate_id=1829,Patna East,IND,0,5th Pass,110000,89000,21000,190,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,Dev Muni Gope,31,"Kaimish Coat, Patna City, Patna-800008",,,Independent
KASHI SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=2094,Raghunathpur,IND,0,Literate,186000,0,186000,34,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Kishun Singh,53,"Gr.Nirkhapur, PO.Gayaspur, Dist.Siwan",,,Independent
KASI NATH RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1903,Karakat,SSD,0,Post Graduate,0,0,0,207,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Ram Kishan Ram,37,"Vill.and Po.Dhawani, PS.Karakat (Gorechi) Rohtas",,,Shoshit Samaj Dal
KAUSHALENDRA SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1974,Manjhi,IND,0,12th Pass,1404000,0,1404000,35,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Narad Singh,56,"Vill Itahari, PO. Bagaura, P.S. Radulpur, Dist. Saran",,,Independent
KAUSLANDRA KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1710,Islampur,NCP,0,Graduate,3298611,48000,3250611,179,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Kameshwar Garain,41,"Vill.Haider Chowk, PO.Kharampur, PS.Islampur, Dist.Nalanda",,,Nationalist Congress Party
KAVI KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1830,Patna West,IND,0,12th Pass,73000,0,73000,188,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Madan Pd.,27,"C-14, Gardanibagh, PS.Gardanibagh, Po.Anisabad, Patna, Dist.Patna",,,Independent
KEDAR NATH SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=399,Masrakh,JD(U),4,Graduate,3738768,23895,3714873,37,GEN,NA,NA,,true,true,Male,,,,,,Bihar,2005,true,SRI BASUDEO SINGH,38,"PO.+PS. MASHARAK, DIST. SARAN",,,Janata Dal (United)
KEDAR PRASAD,http://myneta.info/bih2005/candidate.php?candidate_id=623,Darbhanga Rural,BSP,0,10th Pass,6500,0,6500,88,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Tun Man Ram,58,"Darbhanga Rural ,District - Darbhanga",,,Bahujan Samaj Party
KEDAR PRASAD KUSHWAHA,http://myneta.info/bih2005/candidate.php?candidate_id=2061,Basantpur,IJP,0,Post Graduate,430000,0,430000,27,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Ramchandra Prasad Kushwaha,49,"Gr.Kanholi, Po.Husaipurnand, Dist.Siwan",,,Indian Justice Party
KEDAR SAHANI,http://myneta.info/bih2005/candidate.php?candidate_id=808,Minapur,BSP,0,10th Pass,170550,0,170550,63,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Shri Dhan Raj Sahni,49,"VILLAGE-BANDHARA, THANA.-SHIVAIPATTI",,,Bahujan Samaj Party
KESHAV PRASAD SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=582,Bikramganj,CPI,0,12th Pass,200000,0,200000,208,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Anjan Singh,48,"Village - Dihara, P.S - Bikramgaj, Rohtas",,,Communist Party of India
KHALIKUJJAMA,http://myneta.info/bih2005/candidate.php?candidate_id=1259,Darbhanga,RLD,0,Literate,130000,0,130000,89,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Kamrarujjama,31,Kilaghad P.S.Tar Dist.Darbhanga,,,Rashtriya Lok Dal
KHARA NAND THAKUR,http://myneta.info/bih2005/candidate.php?candidate_id=920,Sonbarsa,CPI,0,Graduate,112221,0,112221,121,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Hari Dev Thakur,49,"P.O. - Sahsaul, District - Saharsa",,,Communist Party of India
KHURSHED   ALIAS FIROZ ALAM,http://myneta.info/bih2005/candidate.php?candidate_id=477,Sikta,INC,5,10th Pass,2916297,613218,2303079,5,GEN,NA,NA,,true,true,Male,,,,,,Bihar,2005,true,REYAYAT HUSAIN,43,"MAJHARIYA, Thana-Purshottampur, DIST. W. CHAMPARAN",,,Indian National Congress
KHUSHI LAL CHOUPAL,http://myneta.info/bih2005/candidate.php?candidate_id=1285,Manigachhi,IND,0,5th Pass,25950,0,25950,84,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Dani Choupal,41,"Vill.Post.Pokhashaindh ,P.S.Sakatpur ,Dist Darbhanaga",,,Independent
KHWAJA BAHAUDDIN AHAMAD,http://myneta.info/bih2005/candidate.php?candidate_id=1483,Kadwa,CPI(ML)(L),0,Literate,15000,0,15000,143,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,Khwaja Shahid Hussain,45,"51, Takiya Sarik (Sarif), P.S. Khajekalan, Dist. Patna-800008",,,Communist Party of India (Marxist-Leninist) (Liberation)
KHWAJA SHAHID,http://myneta.info/bih2005/candidate.php?candidate_id=548,Barsoi,NCP,0,Graduate Professional,165705,0,165705,144,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Khwaja Farhal,35,"POST.-SHITALPUR BIKAR, DISTT.-KATIHAR",,,Nationalist Congress Party
KIRAN DEVI,http://myneta.info/bih2005/candidate.php?candidate_id=2008,Sheikhpura,SP,0,Literate,75000,0,75000,173,GEN,NA,NA,,false,false,Female,,,,,,Bihar,2005,false,Saryug Prasad,49,"Vill.Gangaripur, PS.Maupur, Dist.Nalanda",,,Samajwadi Party
KIRAN DEVI,http://myneta.info/bih2005/candidate.php?candidate_id=150,Kateya,RJD,0,10th Pass,8739000,0,8739000,21,GEN,NA,NA,,false,false,Female,,,,,,Bihar,2005,false,Upendra Roy,49,"Village - Koriya, P.O. Dube Jigna, Distt. Gopalganj",,,Rashtriya Janata Dal
KIRAN KUMAR CHOUDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=1640,Bochaha,IND,0,Graduate,33000,0,33000,60,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Munilal Choudhary,35,"Azad Road, Chandware, P.S. Town, Dist-Muzaffarpur",,,Independent
KISHORE KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1606,Phulparas,RLD,2,Graduate,2921000,323000,2598000,81,GEN,NA,NA,,false,true,Male,,,,,,Bihar,2005,false,Yashoda Nanda Jha,38,"Vill Po. & P.S. Chogharahi, Dist. Madhubani",,,Rashtriya Lok Dal
KISHORE KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=363,Sonbarsa,IND,21,Graduate,1402366,516819,885547,121,GEN,NA,NA,,false,true,Male,,,,,,Bihar,2005,true,Sudhir Narayan Singh,35,"VILLAGE.- RAUTA KHEM, POST.-RAUTA, P.S.-SOUR BAZAR, DISTT.SAHARSA",,,Independent
